negative_comment	target	positive_comment	overall_comment	score	city_name	date
	上海安曼纳卓悦大酒店		若不是地理原因，同价位我依然选择Westin，开关、空调需调试，严重影响体验	7.9	shanghai	2019年1月4日
	香港诺富特东荟城酒店		非常棒的酒店	9.6	hong-kong	2018年1月22日
	香港诺富特东荟城酒店		总体还是很不错的	9.6	hong-kong	2018年1月17日
	上海锦江汤臣洲际大酒店		完美体验	10	shanghai	2018年1月2日
	上海锦江汤臣洲际大酒店		邂逅上海	9.6	shanghai	2017年12月23日
	上海宝华万豪酒店		满意	7.9	shanghai	2019年2月17日
	上海宝华万豪酒店		五星级酒店里比较一般的一家	7.9	shanghai	2019年2月6日
	帝京酒店		不论是从员工还是其他设施及舒适度都比较满意，希望继续保持。	9.2	hong-kong	2018年3月11日
	帝京酒店		酒店的地理位置不错	10	hong-kong	2018年3月9日
	Mojo Nomad Aberdeen Harbour		很好很强大。	8.8	hong-kong	2018年1月5日
	Mojo Nomad Aberdeen Harbour		超高性价比	9.6	hong-kong	2018年1月3日
	康铂上海外滩店		门口就是个绿地广场，位置很不错，去哪都比较方便...	9.6	shanghai	2018年3月11日
	上海明捷万丽酒店		早餐品种较多 有地下车位 住店客户免费！	8.3	shanghai	2018年7月26日
	上海明捷万丽酒店		前台服务态度有待提高	10	shanghai	2018年6月12日
	上海浦西万怡酒店		空间大，停车免费，服务好	7.5	shanghai	2019年2月11日
	上海浦西万怡酒店		早餐很棒，位置非常好！	10	shanghai	2019年2月9日
	香港JW万豪酒店		便利舒适	9.6	hong-kong	2017年9月21日
	香港JW万豪酒店		当日变办理了全球万豪Marriot的会员卡，因为实在是很满意，自三亚万豪之后，香港JW万豪也是超级满意！！！	10	hong-kong	2017年8月23日
	上海安曼纳卓悦大酒店		当前位置的酒店中很有竞争力，但设施、服务还有提升空间！	8.3	shanghai	2019年1月4日
	上海安曼纳卓悦大酒店		还可以吧	7.9	shanghai	2019年1月4日
	香港诺富特东荟城酒店		浴室内缺挂衣物的地方	10	hong-kong	2018年1月14日
	香港诺富特东荟城酒店		还不错，很舒服，酒店人员服务很耐心，亲切。	8.8	hong-kong	2018年1月8日
	上海锦江汤臣洲际大酒店		总体来讲，还可以，谢谢！	6.3	shanghai	2017年11月15日
	上海锦江汤臣洲际大酒店		基本酒店设施齐全，但前台工作流程混乱，处理问题态度不积极且态度较差	5.8	shanghai	2017年10月9日
	上海宝华万豪酒店		比较满意，下次还会入住	10	shanghai	2019年1月7日
	上海宝华万豪酒店		静安区比较方便出行，周围也是商圈。	7.5	shanghai	2018年11月28日
	帝京酒店		总的来说还是不错的，但是不满意的地方也挺扎心的	7.5	hong-kong	2018年3月8日
	帝京酒店		以后去香港只住帝京了！	10	hong-kong	2018年3月6日
	Mojo Nomad Aberdeen Harbour		住床位的话这个在香港确实便宜，但是如果是住标准间...	5.8	hong-kong	2018年1月3日
	Mojo Nomad Aberdeen Harbour		房间干净，设施齐全	8.8	hong-kong	2017年12月29日
	康铂上海外滩店		员工，特别是我们所接触的几位女员工，都板着个脸。	7.1	shanghai	2018年2月27日
	康铂上海外滩店		早餐好吃，房间性价比不高	6.7	shanghai	2018年2月25日
	上海明捷万丽酒店		酒店还行	7.9	shanghai	2018年5月6日
	上海浦西万怡酒店		ok啦	9.2	shanghai	2019年1月29日
	上海浦西万怡酒店		浴室水压不够，出水量太小	9.2	shanghai	2019年1月18日
	香港JW万豪酒店		总体感觉还可以	8.3	hong-kong	2017年8月17日
	香港JW万豪酒店		早餐很赞哦，下楼直通太古广场和港铁...	8.3	hong-kong	2017年8月16日
	香港JW万豪酒店		酒店的床睡着非常舒服，赞！	9.6	hong-kong	2017年7月30日
	上海安曼纳卓悦大酒店		nice	10	shanghai	2019年1月1日
	上海安曼纳卓悦大酒店		舒适，安全	9.2	shanghai	2018年12月30日
	上海安曼纳卓悦大酒店		非常满意	10	shanghai	2018年12月14日
	香港诺富特东荟城酒店		整洁、方便	10	hong-kong	2017年12月30日
	香港诺富特东荟城酒店		设施、地段	7.5	hong-kong	2017年12月11日
	上海锦江汤臣洲际大酒店		交通方便早餐美味	10	shanghai	2017年10月8日
	上海锦江汤臣洲际大酒店		很好，很舒适	8.3	shanghai	2017年10月7日
	上海宝华万豪酒店		升级了免费房很开心！	9.2	shanghai	2018年11月27日
	上海宝华万豪酒店		这里的床品睡起来特别舒服，软硬适中，非常适合我。	8.8	shanghai	2018年10月29日
	帝京酒店		员工服务很好，主动帮我升级房间。	9.6	hong-kong	2018年3月6日
	帝京酒店		还是相当不错的 物有所值	8.3	hong-kong	2018年3月6日
	Mojo Nomad Aberdeen Harbour		非常不错的hostel	10	hong-kong	2017年12月24日
	Mojo Nomad Aberdeen Harbour		很好	10	hong-kong	2019年3月15日
	康铂上海外滩店		我刚入住的房间太小了，不便走动，跟前台协商换一间大一些房间...	7.5	shanghai	2018年2月24日
	康铂上海外滩店		性价比不是特别高，胜在地理位置	5.8	shanghai	2018年2月20日
	上海浦西万怡酒店		床很大，适合带孩子	10	shanghai	2019年1月7日
	上海浦西万怡酒店		双床，很大，适合带孩子	10	shanghai	2019年1月7日
	上海明捷万丽酒店		非常棒的酒店，非常适合商务出行	9.2	shanghai	2018年5月5日
	上海明捷万丽酒店		物不等值	4.2	shanghai	2018年4月15日
	上海明捷万丽酒店		服务前台都差	5.8	shanghai	2018年4月11日
	香港JW万豪酒店		性价比可算是非常高了	8.3	hong-kong	2017年7月25日
	香港JW万豪酒店		愉快的住宿经历。	8.3	hong-kong	2017年7月11日
	上海安曼纳卓悦大酒店		非常满意	10	shanghai	2018年12月10日
	香港诺富特东荟城酒店		早餐不错，地理位置极佳	7.9	hong-kong	2017年12月10日
	香港诺富特东荟城酒店		可以	6.7	hong-kong	2017年12月5日
	上海锦江汤臣洲际大酒店		感受十分好的酒店，下次还会选择	10	shanghai	2017年10月6日
	上海宝华万豪酒店		很舒适	10	shanghai	2018年10月8日
	上海宝华万豪酒店		房间舒适，设施上档次，窗外风景迷人，酒店环境优雅...	10	shanghai	2018年8月13日
	帝京酒店		很舒服，很适合家庭入住	10	hong-kong	2018年3月6日
	帝京酒店		非常赞	9.6	hong-kong	2018年3月1日
	Mojo Nomad Aberdeen Harbour		还好	8.3	hong-kong	2019年3月5日
	Mojo Nomad Aberdeen Harbour		很开心	7.5	hong-kong	2019年3月5日
	Mojo Nomad Aberdeen Harbour		環境超級好！	10	hong-kong	2019年3月4日
	康铂上海外滩店		这个价格能在上海市中心住到这样的房间，感觉很物超所值。	10	shanghai	2018年2月12日
	康铂上海外滩店		酒店地理位置非常不错，各种设施比较新，总体感觉不错。	8.3	shanghai	2018年2月9日
	上海浦西万怡酒店		地理位置佳 舒适性不错	7.5	shanghai	2018年12月31日
	上海浦西万怡酒店		对工作人员的印象特别深刻 友善专业！	10	shanghai	2018年12月29日
	上海明捷万丽酒店		很不错～	10	shanghai	2018年2月22日
	上海明捷万丽酒店		是一次愉快的旅行！	9.2	shanghai	2018年2月21日
	上海明捷万丽酒店		店内环境	6.7	shanghai	2018年1月29日
	香港JW万豪酒店		早餐还算丰富， 一般吧， 住了3个晚上早餐基本没怎么变样。	8.3	hong-kong	2017年7月10日
	香港JW万豪酒店		位置超棒，楼下就是地铁和商业街。	9.2	hong-kong	2017年6月26日
	上海安曼纳卓悦大酒店		物有所值	7.9	shanghai	2018年11月29日
	上海安曼纳卓悦大酒店		清洁做的不到位，设施保养不善	3.8	shanghai	2018年11月18日
	香港诺富特东荟城酒店		房间小、床小。	7.9	hong-kong	2017年12月5日
	香港诺富特东荟城酒店		从机场过来很方便	8.8	hong-kong	2017年12月5日
	香港诺富特东荟城酒店		有为考生的送考服务	9.6	hong-kong	2017年12月3日
	上海锦江汤臣洲际大酒店		为什么我check...	5.8	shanghai	2017年10月5日
	上海锦江汤臣洲际大酒店		很细致，也很丰满，这个价格也算比较合理。	9.2	shanghai	2017年8月23日
	上海宝华万豪酒店		物有所值，整体较好，缺少亮点和惊喜	8.3	shanghai	2018年7月17日
	上海宝华万豪酒店		中规中矩	7.1	shanghai	2018年5月26日
	帝京酒店		总体非常不错。住得很舒适。	9.6	hong-kong	2018年3月1日
	帝京酒店		位置很好，楼下就是大商场，购物很方便，商场内也有不错的餐厅。	9.6	hong-kong	2018年3月1日
	帝京酒店		总体满意	8.8	hong-kong	2018年2月27日
	Mojo Nomad Aberdeen Harbour		环境很好	10	hong-kong	2019年2月17日
	康铂上海外滩店		舒适干净交通便利的高性价比酒店	8.8	shanghai	2018年2月8日
	康铂上海外滩店		地理位置优越，可以步行到豫园或者大世界地铁站。	7.1	shanghai	2018年2月6日
	上海浦西万怡酒店		非常好的住宿体验	10	shanghai	2018年12月16日
	上海明捷万丽酒店		good experience	8.3	shanghai	2018年1月18日
	上海明捷万丽酒店		24小时健身房 早餐不错 性价比可以	7.5	shanghai	2018年1月7日
	香港JW万豪酒店		下了地铁还要走十分钟，但地理位置十分好。	6.3	hong-kong	2017年6月2日
	香港JW万豪酒店		员工态度特别好，房间的打扫和整理十分到位。	9.6	hong-kong	2017年5月25日
	上海安曼纳卓悦大酒店		从设施和清洁度来看，性价比尚可	5.8	shanghai	2018年11月13日
	上海安曼纳卓悦大酒店		Très bon experience.	10	shanghai	2018年11月6日
	上海安曼纳卓悦大酒店		可以的	10	shanghai	2018年11月6日
	香港诺富特东荟城酒店		有送机大巴，很方便，服务很好	9.2	hong-kong	2017年11月14日
	香港诺富特东荟城酒店		地点	7.5	hong-kong	2017年11月13日
	上海锦江汤臣洲际大酒店		性价比超高的五星级	10	shanghai	2017年8月13日
	上海锦江汤臣洲际大酒店		服务态度好，酒店位置较好，离地铁站也算近的...	8.8	shanghai	2017年8月3日
	上海锦江汤臣洲际大酒店		地理位置	6.3	shanghai	2017年8月2日
	上海宝华万豪酒店		网上预订好的，到店就说没房，一定要让加钱升房型...	2.5	shanghai	2018年5月13日
	上海宝华万豪酒店		早餐没后悔，确实很好。	7.9	shanghai	2018年1月2日
	帝京酒店		酒店地点，服务，设施，满意	8.3	hong-kong	2018年2月26日
	帝京酒店		比较满意。	9.2	hong-kong	2018年2月26日
	Mojo Nomad Aberdeen Harbour		设计布局还不错，卫生也可以	9.6	hong-kong	2019年2月16日
	Mojo Nomad Aberdeen Harbour		我最喜欢厨房和休息室	7.5	hong-kong	2019年2月15日
	Mojo Nomad Aberdeen Harbour		挺不错的。	10	hong-kong	2019年2月14日
	康铂上海外滩店		比我預期中更好！	9.2	shanghai	2018年2月2日
	康铂上海外滩店		舒适、干净、整洁。	9.6	shanghai	2018年2月1日
	上海浦西万怡酒店		宽敞，员工热情	10	shanghai	2018年12月3日
	上海浦西万怡酒店		前台接待态度有些不好	7.5	shanghai	2018年11月24日
	上海明捷万丽酒店		下次还会选择入住	10	shanghai	2017年12月19日
	上海明捷万丽酒店		早餐好好，值得再來。	10	shanghai	2017年7月18日
	香港JW万豪酒店		闹中取静，酒店鱼吧坐坐吃吃东西挺好挺休闲的。地理位置优越，地铁中转站就在酒店楼下，购物也在楼下商场，方便。	8.8	hong-kong	2017年5月16日
	香港JW万豪酒店		view 很好	7.9	hong-kong	2017年5月2日
	上海安曼纳卓悦大酒店		舒适惬意享受自在	10	shanghai	2018年11月5日
	香港诺富特东荟城酒店		酒店设备已经有些陈旧了	7.9	hong-kong	2017年11月2日
	香港诺富特东荟城酒店		非常舒适	9.6	hong-kong	2017年10月29日
	上海锦江汤臣洲际大酒店		地理位置还好	5.8	shanghai	2017年7月23日
	上海锦江汤臣洲际大酒店		地理位置不错，在机场守航线世纪大道站下来后过十字路口即到...	6.3	shanghai	2017年4月6日
	上海宝华万豪酒店		勉勉强强	7.1	shanghai	2017年11月1日
	帝京酒店		出行便捷，地理位置优越。房间舒适。	10	hong-kong	2018年2月25日
	Mojo Nomad Aberdeen Harbour		地段好 服务好	8.3	hong-kong	2019年1月29日
	Mojo Nomad Aberdeen Harbour		环境很简洁舒适有会粤语的服务人员，但距离市中心还是有一定距离，时间将会浪费1小时至2小时之间。	6.7	hong-kong	2019年1月28日
	康铂上海外滩店		超出预想的一次住宿	10	shanghai	2018年1月29日
	康铂上海外滩店		沒選錯	9.2	shanghai	2018年1月29日
	上海浦西万怡酒店		满意的	8.8	shanghai	2018年11月7日
	上海浦西万怡酒店		早餐丰盛，员工服务很好	8.8	shanghai	2018年11月5日
	上海浦西万怡酒店		超值	7.5	shanghai	2018年10月31日
	上海明捷万丽酒店		房间大	5.8	shanghai	2017年5月31日
	香港JW万豪酒店		地点很好	7.5	hong-kong	2017年4月18日
	香港JW万豪酒店		地理位置佳，房间较旧，工作人员不是很友善	6.7	hong-kong	2017年4月17日
	香港诺富特东荟城酒店		红酒很不错	8.8	hong-kong	2017年10月23日
	香港诺富特东荟城酒店		位置不错	5.4	hong-kong	2017年10月16日
	香港诺富特东荟城酒店		愉快方便	9.2	hong-kong	2017年10月12日
	上海安曼纳卓悦大酒店		不过不失	7.1	shanghai	2018年11月3日
	上海安曼纳卓悦大酒店		因为定的时候价格不高，所以觉得性价比不错	7.5	shanghai	2018年11月2日
	上海锦江汤臣洲际大酒店		值得再去。	8.3	shanghai	2019年3月18日
	上海锦江汤臣洲际大酒店		早餐种类多 床舒服	10	shanghai	2019年3月18日
	上海宝华万豪酒店		房间宽敞设施完善	8.3	shanghai	2017年6月16日
	上海宝华万豪酒店		服务很好，房间干净整洁。	8.8	shanghai	2019年3月12日
	帝京酒店		酒店位置好，就在旺角东的地铁上盖，楼下还是商场！	7.5	hong-kong	2018年2月24日
	Mojo Nomad Aberdeen Harbour		交通比较便利，去市区可以搭乘公交。	9.2	hong-kong	2019年1月25日
	Mojo Nomad Aberdeen Harbour		整体还是不错	7.9	hong-kong	2019年1月2日
	康铂上海外滩店		大众水平吧，不算很好，也不算太差。	8.8	shanghai	2018年1月23日
	康铂上海外滩店		双床房有一个单人床和一个双人床。	8.3	shanghai	2018年1月15日
	上海浦西万怡酒店		不错	7.9	shanghai	2018年10月15日
	上海浦西万怡酒店		来上海。住万怡	10	shanghai	2018年10月14日
	上海明捷万丽酒店		一到酒店服务生就给客人送上毛巾和茶水，让客人倍感温暖。酒店很新，各方面都不错，唯一有点小问题的是浴室的门洗澡的时候密封不严水流到卫生间里面	9.6	shanghai	2017年5月29日
	香港JW万豪酒店		地点方便，安静，周边环境好	7.9	hong-kong	2017年4月14日
	香港JW万豪酒店		前台服务员退房时态度有待提高	7.9	hong-kong	2019年3月8日
	香港诺富特东荟城酒店		付了4400港币，感觉性价比不高，下次不去了	4.2	hong-kong	2017年10月9日
	香港诺富特东荟城酒店		离机场近	9.6	hong-kong	2017年10月4日
	上海安曼纳卓悦大酒店		酒店所有服务人员都非常努力工作。	7.5	shanghai	2018年11月2日
	上海锦江汤臣洲际大酒店		很合算	8.8	shanghai	2019年2月21日
	上海宝华万豪酒店		价格和网上订的不一样	5.0	shanghai	2019年2月6日
	帝京酒店		没有办法开发票，要另外致电从另外渠道获得...	7.5	hong-kong	2018年2月24日
	帝京酒店		酒店舒适，出行方便，还会再来	9.6	hong-kong	2018年2月22日
	Mojo Nomad Aberdeen Harbour		一次愉快的住宿体验～	8.3	hong-kong	2018年10月30日
	康铂上海外滩店		新酒店	7.1	shanghai	2017年12月19日
	上海浦西万怡酒店		很好，客房服务员很热情，我需要多2瓶，给了我3瓶。	9.6	shanghai	2018年10月6日
